name,IBAN,amount,reference,description,day,month,year
Stephanie Nunez,GB12ACWE25052942854779,1154.300825342969,0509619468091,,18,5,2021
Jose Duncan,GB11ANVW36250799957272,550.55,Daughter black,,11,10,2023
Jacqueline Thompson,GB75NTEM40135725793731,832.4,1846589589838,,12,8,2024
Jessica Woodward,GB81ZIGM30986263757951,526.48,515896725413,Suffer and away area building.,5,2,2024
David Heath,GB19NJMV25588242916235,783.97,5471085860387,,12,11,2021
Richard Flores,GB48HFHA54776799033495,215.35,9191461703461,,5,10,2021
James Hodge,GB89LNBP84934714046541,642.99,8248455319854,,12,10,2020
Duane Rodriguez,GB09CETH25859436514743,218.64,0798885618471,,8,5,2022
Patricia Wolfe,GB12TACH07649730529025,21.46,2811611,02811611,5,2,2023
Daniel Howell,GB37FPCV58420483732358,855.88,2137857063983,,1,4,2024
Tiffany Johnson,GB75JVJI86392939532006,371.25,4961320436459,,23,9,2022
Amanda Russell,GB66GSPN63601005129814,886.3,4282426993418,,22,5,2021
Natalie Rodriguez,GB41ZUTI19285418544893,263.33,3280083604136,,24,10,2024
Brian Taylor,GB64NNDM54661580977251,667.47,0120883049368,,16,9,2021
Jacqueline Mcguire,GB70QUOA44334669682248,891.06,4974482910880,Government color career.,28,7,2024
Laura Patterson,GB04VZCU99137124971409,424.3450593056976,5815961589878,Payment 5815961589878 for services,19,3,2023
Courtney Williams,GB91CNHU71518440942493,468.74,1952308237451,,28,4,2022
Brian Burgess,GB96CYGG37546800064233,521.26,2097734046396,Subscription 2097734046396,20,4,2024
Melissa Scott,GB86GKQK97841498159763,500.16,78183704,Payment without reference,1,10,2022
Judith Hall,GB18TXTT34134086928201,863.39,0231644101468,,3,9,2024
Amanda Williams,GB69QXQL30942636182837,111.15,3812526261226,,17,10,2022
Jennifer Orozco,GB66JHGK72691838963352,196.7,4434346494333,,16,9,2022
Nicholas Bullock,GB09PYVS59506019837933,512.31,7341169970180,,16,6,2022
Robert Cannon,GB65XIFP32466921537815,472.76,2478554261747,Training task night whole.,9,7,2023
Amy Gonzalez,GB44VUZZ72116754879904,997.55,8732800559472,,16,2,2023
Adam Day,GB61USTK58316151501451,320.81,7257267608385,,4,12,2021
Maria Stanton,GB09LBSX55045955322515,824.61,2236551806923,Risk special toward government bed cover.,8,1,2024
Tiffany Rivera,GB44TVGE87103458813888,614.1,9933905376813,Once oil military western mean class task.,14,3,2024
Brad Pitts,GB74OVXP56318392609054,110.05,6540107643242,,23,1,2020
Melissa Morris,GB42DZEC43612737462236,934.1,7951846439499,,18,8,2023
Kristina Howard,GB71UZLX44440171436453,216.25,0839996973155,,20,1,2021
Olivia Hayes,GB92CUUN07642725459346,601.21,0976646179670,,10,11,2021
Martha Arnold,GB95TYBN15111425972343,958.38,4564481719388,,6,4,2021
Sarah Shaw,GB71UKUN47689086593138,177.96,5875978090927,,2,3,2023
Morgan Johnson,GB34WGBN72806530678565,159.9,1066036341042,,24,5,2024
Jason Jones,GB70OGDC14548524720185,508.64,4402966776917,,25,8,2024
Gary Sanders,GB28XWAG23132446662272,868.39,6862789279886,Payment 6862789279886 for services,25,12,2023
Justin Harrison,GB49PIXZ86170970747170,682.13,53884206,,16,12,2021
Laura Ward,GB80ZNKA29059468241521,281.5,3916119319346,,2,11,2024
Sharon Smith,GB39WXLQ13647717781728,682.03,9994985095230,,16,9,2024
Bryan Brown,GB88YNHG02763351220339,894.92,7073077784299,,22,9,2020
Matthew Banks MD,GB02ZFVH43031611281752,571.55,2754537684063,Fine standard high their across heavy step.,2,2,2023
Kayla Gibson,GB53LOVA37846289052026,987.38,5799986983203,,8,6,2020
Amanda Bennett,GB17KBYI42935829536152,158.2,2693705614023,,23,7,2024
John Haynes,GB33FIPQ90949381142022,707.62,1979351584431,,19,11,2020
Michael Alvarado,GB72XHBM36005917888611,830.05,3694888159331,,21,3,2020
Heidi Pearson,GB37GTRD02135186229632,455.45,3395101196538,,20,3,2021
Darrell Griffin,GB87XGSN92656189667772,236.73,middle,,11,5,2023
David Santos IV,GB57RITW38140453114572,50.94,9107178334256,,5,1,2022
Adam Reed,GB98DSDI57997470629323,350.15,4218087384326,,22,8,2023
Richard Duran MD,GB95HKRZ52258373786682,173.55,7918469,07918469,3,7,2022
Duane Baker,GB15BNLG17733671693506,103.01,8373112721401,,11,1,2021
Margaret Garza,GB98GNNZ07161198949633,289.32,9821678114063,,17,4,2024
Melissa Pratt,GB97EPGL48708275512617,471.23,0590138461809,,15,12,2020
Mitchell Moore,GB86DYTM96707389052891,23.28,monthly,,22,8,2024
Heather Hart,GB89GRLL39641643211300,728.49,7509417888322,,19,9,2022
Scott Chang,GB17LOEN36932348850762,162.82,7391014705474,,21,11,2022
Jimmy Jones,GB03DPHB05663774621942,507.96,6850189426672,,14,9,2022
Sabrina Davis,GB37GBZH42361366871508,343.51,6931350368431,,24,3,2023
Christopher Huerta,GB86NZRR05434183693871,644.42,1665619174017,Public collection employee build.,18,5,2022
Ruben Small,GB61TMYR92734240228922,765.73,9321903372478,,23,12,2020
Patrick Smith,GB33GUZT27681138655759,327.2,7354787785715,,7,1,2021
Ryan Johnson,GB29FBVF34003118967007,267.86,8069417094547,,2,9,2023
Andrea Lopez,GB55YIGQ46189407638585,584.07,47262331,Ten important card join political region.,5,10,2023
Michael Beck,GB64YPYF88898673438494,373.98,1951059502306,,26,9,2022
Charles Carter,GB18ONQR99576855084346,209.62,7578608515866,,26,10,2023
Tiffany Mccann,GB38WDWC13649112698488,192.08,4327279679741,,6,1,2020
Kevin Smith,GB39HPGZ12323169966370,589.45,6749113675692,Subscription 6749113675692,15,7,2024
Colleen Andrews,GB48OQNT16153856935548,737.13,7757516026897,,14,12,2023
Shelby Madden,GB61JUMF80481360220956,223.05,5675867016447,,24,9,2021
Marissa Gray,GB80ZCTY50415946982074,707.0,1796608894460,,10,4,2021
Heidi Sullivan,GB35HSNY05791581540050,421.36,6553613953170,,1,12,2022
Larry Adams,GB52OZKV62853453050901,325.02,1940749030229,1940749030229,16,6,2024
Travis Tran,GB80THLZ40867406838177,181.04,2994044749330,,11,12,2021
David Morgan,GB39BAOP57148476227649,733.77,5194715824541,,3,12,2024
Julia Nichols,GB13EEEJ17973904752310,767.01,4330389900919,,12,6,2024
Laura Walter,GB56UXND95719747412868,554.22,positive cell positive,,4,7,2024
Brenda Perkins,GB83VMVK93195512069925,18.82,4297759881028,Payment 4297759881028 for services,21,11,2024
Miguel Weaver,GB82JXVQ92082608617223,867.69,5571813268567,,26,10,2022
Linda Perez,GB64JPDO61075917796353,958.79,3620051079625,,3,10,2020
Derrick Williams,GB77YILJ96075139018690,579.26,3277286816763,,7,9,2020
Stephen Roberts,GB19NRGC31275181858372,323.7,77472229,Subscription 77472229,7,8,2022
Brian Banks,GB51CKVN55366249358140,571.57,3567233376588,,22,7,2024
Ashley Gonzalez,GB16JYLV55702410238133,200.69,4613968645419,,18,8,2021
Tracy Daniels,GB17SPIY11845991704743,738.31,8614012978145,,10,7,2024
Christine Bullock,GB42JLOO34083755141887,1132.617241330687,0751593928225,,23,10,2023
Valerie Gonzalez,GB98BADQ42536769211422,71.15,695472662377,Payment 0695472662377 for services,20,3,2024
Amy Clark,GB98AFJM88045971079374,686.85,4048245094084,,17,11,2021
Tiffany Holmes,GB09QTZX36763202116775,629.45,7129333756347,,11,7,2020
Cristian Bryant,GB03UBKL51189729218677,780.38,5875355242765,Think claim enough.,27,1,2022
Kathy Stewart,GB89FSQA21752777687446,995.3,9926277467807,,13,5,2024
Timothy Bailey,GB51CVEZ23976239557347,613.77,2983619489672,,13,12,2022
Jessica Roberts,GB41VHZJ23413637351540,1360.554229921638,3199230055717,,5,3,2020
Michael Harris,GB18FBEP68315790141974,605.01,9615575905745,,16,1,2021
Tara Lopez,GB40YTVE69693221481243,731.36,5659870334217,Way machine executive last meet itself table.,20,12,2020
Cindy Guzman,GB34MKWE88944726569748,222.33,8888347016302,,12,11,2021
Andrea Hicks,GB80ACUU08460732989330,164.88,4304139655794,,8,3,2022
Jared Schultz,GB95HKVJ89568219346818,517.16,8953698508094,,11,9,2022
Lance Malone,GB31ZEIW35232231503018,593.64,0871588042559,,22,6,2023
Logan Miller,GB79DTYW23946653215036,805.5,9393893491095,,5,6,2022
Renee Terrell,GB92DXXS42074647885720,350.20190170453293,8095620797227,Health deal wrong event when pay alone.,17,9,2024
Adrian Morris,GB19KDFH61602592755118,146.86,89866892530,Subscription 0089866892530,3,6,2021
Amber Mccormick,GB89NIYZ33559177326398,337.9,9439068752087,Traditional stage month.,18,2,2021
Teresa Mitchell,GB33SCIW05090861891756,471.22,7802437579134,,15,10,2024
Jeremy Knapp,GB46UUIL21686702785413,317.2955001393637,2745460814443,,25,7,2024
Caroline Hayes,GB82DCSD86377693057226,951.26,2164534091793,,11,5,2020
Erin Parsons,GB14QKTC05861770694038,625.81,9800636737889,,8,7,2020
Cynthia Allen,GB47MGHM69378368808786,42.41,3122267097313,,20,10,2022
Andrew Goodwin,GB72WHYF30432639365750,523.58,5400401207506,,2,1,2020
Philip Kelly,GB80EZLY24594796248485,19.93,1120981372091,,25,2,2023
Bryce Myers,GB75DNEX31107897231286,626.83,1701013986013,,24,2,2021
Scott Goodwin,GB24ZKFF81542910025742,803.66,2562362863481,,10,1,2024
Jacob Dominguez,GB98QYAW79060629408242,15.89,6117971497761,,22,7,2020
Charles Williams,GB02JXWG50218973335443,746.86,9703022418662,,22,6,2024
Sara Mckee,GB69EKXZ51047270863641,517.31,6258693884979,,16,5,2020
Noah Wade,GB91YIKY26835085722383,925.74,6327502065035,,27,3,2020
Julie Hill,GB53GXNT66859676441191,103.7,3960823093986,Payment 3960823093986 for services,9,9,2024
Edward Davis,GB95RRUA82871765739671,341.88,6385255539821,,12,7,2024
Brianna Murphy,GB57RFHD77080484905132,498.12,0281865291974,,24,8,2024
Herbert Adams DDS,GB91FKFN26171240184738,287.08,0322470244303,,11,2,2023
David Odonnell,GB96EVUC20476971995839,379.14,Least stage board,,21,3,2021
Chase Roth,GB89VXWQ67528742430332,746.16,1061693425609,,4,6,2023
Jonathan Phillips,GB67OGDY78978747129722,329.91,3538228596885,,13,4,2021
Daniel Crosby,GB61NARH07481104693631,818.69,7832299482105,,2,1,2022
Christopher Perez,GB84LGSG19937416990623,128.35,6944947931215,,16,7,2023
Nicole Villegas,GB19UNSY59729578652115,927.67,4406952221955,,19,4,2021
Jennifer Chase,GB85IDPR06542075783218,749.25,3683804028073,,16,3,2022
Edward Walker,GB45XJDO17622665925808,784.1156971035276,1951412780907,,11,4,2020
Daisy Cain,GB25PIXZ79347922368519,708.15,0377066286694,,12,6,2023
Ashley Doyle,GB16JTNL24405044517370,727.72,2170558051545,,20,2,2020
Paula Russell,GB09RXRV94783884750965,28.28,0113986212524,,13,2,2024
Jennifer Medina,GB19JIQL59481101797998,148.53,3665104905247,,26,1,2020
Brandon Woodard,GB03QRKF26543918173747,866.21,2516690456600,,26,11,2020
Nicole Peterson,GB23KDVG81186662744215,288.13,2658870931412,,5,2,2023
Emily Dawson,GB76IKNQ31346254280570,538.35,5021834922899,Payment 5021834922899 for services,2,12,2021
Wesley Burton,GB85UWFW01307396020196,640.34,8407557521002,,17,1,2021
Cassandra Drake,GB45PGOU79411792034680,226.28,3375387246981,Payment 3375387246981 for services,10,10,2020
Allison Rivera,GB23YRHD64578205428458,354.44,6718302315183,,12,5,2022
Katherine Lawson,GB12ZODI99532965705820,381.991394645422,6720022108822,,15,6,2023
Edward Fields,GB38NIAJ56513274900523,802.11,8146094770510,,3,9,2022
Marvin Robles,GB53LAGP42608439994898,326.05,4890169342006,,19,6,2024
Kurt Johnson,GB27EEBD67006603689411,783.87,8228289970261,,7,5,2024
Regina Reyes,GB57QQUQ92417534600210,118.02,monthly,,7,9,2020
Gloria Murphy,GB17NPGR23267949844323,769.9,7698648415190,,18,12,2022
Rachel Fisher,GB04OSLX29173906733768,31.29,3924121471587,Analysis activity open public huge station heart.,3,10,2023
Crystal Cruz,GB58OHTF88662977707308,44.61,4300094867562,,1,5,2020
Craig Russell,GB11DCAP01580925259491,451.29,0691084318817,,7,6,2024
Sarah Holland,GB88SHYF46008105742212,1512.662571502665,5072793388813,,12,7,2022
Amy Walker,GB47NXRF64030155773374,689.76,9971982295078,,4,3,2023
Cameron King,GB74XKOP85039497195513,333.41,0567354093800,,23,10,2024
Joshua Rivera,GB39RZBV85978642338082,344.33,6042085896820,,14,9,2022
Rachel Esparza,GB75UXEZ78176058937937,321.76,Stop do view,,11,12,2021
Brittany Pope,GB91VBIJ25045714712440,544.97,0176550627414,,4,12,2024
Thomas Sexton,GB33WKTZ18317518663824,63.06,2913056977722,Payment 2913056977722 for services,21,6,2022
Andrea Bush,GB95NREN22799995052356,172.28,4382649532002,,20,5,2023
Susan Glover,GB10HIOQ97247494298716,826.46,8618601667403,,1,7,2022
Alex Petty,GB82LMTW73995529336733,692.73,8029786868637,,27,7,2023
David Barker,GB28EIML36197993698259,960.2,5684448907432,,22,12,2021
Kathleen Parrish,GB08WAGZ70596062328248,961.07,2927504229226,,2,3,2021
Thomas Wilcox,GB89FUMQ46271012191934,116.83,7740813752798,Water tax tough amount role.,27,12,2020
Brian Silva,GB68LKFF74530421378948,965.6,1055856098106,,2,11,2023
Bianca Garcia,GB12LYWO61475424815924,202.9,3540472452763,Family build shoulder deep them letter.,8,2,2022
Dominique Smith,GB70PSQY64167967115426,577.06,3296368285525,Pick company weight.,11,11,2021
Todd Edwards,GB92GZYA65794923483660,1164.0975843903568,3907494481377,,23,8,2023
Stephen Bell,GB16UOHD55002260350983,881.85,8539537473374,,5,12,2022
Juan Cervantes,GB27HVFE37883926942018,988.57,8054261297077,Payment 8054261297077 for services,8,7,2023
Sarah Beasley,GB51JGXM33330632622079,134.17,5128219653505,,8,7,2023
Lisa Smith,GB80NEQQ53650813706942,656.16,3670162458468,,5,10,2021
Jeremy Adams,GB22CDPE11362948885439,954.91,5852514089249,,8,3,2024
Seth Miller,GB58EESH98958197358014,62.22,2907452364569,Activity song policy sea turn return lot.,19,9,2021
Timothy Hall,GB51ILBB42231707912344,129.07,0437674057465,,3,8,2020
Stefanie Knox,GB22XFZA40512390396554,940.65,4089050552901,,18,4,2024
Steven Wong,GB09EKUF18884688765793,387.17,9792026360855,Fact fast let TV include worker.,17,10,2020
Denise Colon,GB29FDWW67853206475585,937.62,2912900223787,,7,4,2021
Katherine Martin,GB19MLTL67653151802532,756.16,3667374968892,,23,7,2021
Andrea Gonzalez,GB47YVDB21024993232473,166.1242552327737,8636276531461,,26,12,2023
William Ramirez,GB25MOVY49284505657889,796.56,0070375212513,,5,4,2024
Eddie Le,GB52DPZX48777247627466,321.48,3547910515059,,22,5,2022
Justin Caldwell,GB44KRFS12014290638614,370.73,98287949,Payment without reference,25,8,2023
Barbara Foster,GB76LDRO85838266201522,519.41,8896744956268,,3,4,2020
Gina Vaughn,GB15HTXU79832857260423,982.52,3243493444006,Resource call kitchen true suggest.,18,4,2023
Catherine Wright,GB87FRSU77491045312197,705.49,3283170695154,,14,1,2024
Mr. Michael Wright,GB93BVIR13406457232498,534.57,9591273402086,,10,11,2024
Rachel Soto,GB82UBHA76747313358802,995.96,60811639,Payment without reference,7,9,2024
Jeffrey Gordon,GB73JFLY92479939200794,941.67,8039566694660,,4,7,2020
Robert Porter,GB07KAFH22321560978265,335.85,4053315690738,,20,8,2021
Dustin Walker,GB82FVNY56432327593815,330.19,6109781449870,,20,12,2021
Deborah Harris,GB56HUUX65091527376198,826.45,7680816628280,,15,1,2024
Ryan Miller,GB37QWSK19397176048673,435.84,8504734866472,,19,7,2024
Elizabeth Knight,GB30DJXO20903774942945,1396.6671831282545,2318374537175,Payment 2318374537175 for services,16,11,2020
Mark Snyder,GB35PGYH88458729842689,938.64,9898326265675,,24,2,2022
Caitlin Barton,GB36CUUO10770783327648,461.23,1057875654035,,21,2,2024
Rachel Espinoza,GB49MXKV67045020059055,565.25,6736031761002,,5,9,2024
Kimberly Walker,GB08JZQU90570844711138,831.04,9483532593034,,13,2,2022
Amber Thompson,GB20UDIM06359789947792,948.96,4830740,Payment without reference,20,3,2024
Sherri Sanchez,GB29HLCX92564763846393,846.13,7610287983182,,4,7,2021
Dawn Miles,GB86WBUY76656532201009,517.91,9610360168275,,27,10,2022
Shirley Landry,GB30QWTS92301317567144,146.65,22994561,,12,4,2023
Amanda Clements,GB41NJGU39775621594296,267.97,2973810577391,Payment 2973810577391 for services,6,12,2023
Michelle Burns,GB62LIAN88116703788693,30.88,4992064753373,,9,8,2024
Leroy Waters,GB39MDXY49527410235889,474.24,4379878201878,,24,6,2024
Mrs. Wendy Hoover,GB16PSEN63968151745498,802.48,5387749842753,,5,12,2024
William Hart,GB69ANBK59116989838816,724.69,7608684535189,,9,10,2021
Jill Barrett,GB68VMHF23430453835022,21.46,5904090955101,,19,9,2021
Walter Drake,GB14XDIT08387063671562,639.67,2765224639808,,5,4,2021
Francis Brewer,GB51RBBT05859766731351,117.82,4290275989582,Payment 4290275989582 for services,2,9,2020
Gary Smith,GB18TSAG50349054155318,873.77,5465186733572,,28,1,2022
Mr. Robert Melendez,GB67AYJS35003762616197,530.97,2216316378919,,20,9,2020
James Chavez,GB59YLCD27153082433531,388.84,5745927370946,,27,12,2024
Jeffrey Humphrey Jr.,GB53OYAE17562295488913,802.12,6601715362441,,17,2,2020
Betty Francis,GB73SSXS05695096971138,152.26,eat hotel,,23,10,2023
Alan Garcia,GB31IJPN36266977030974,235.75,9659754981144,,12,4,2024
Donald Klein,GB15AMUN90646963390835,952.96,8781719125360,,15,8,2024
Melissa Lynch DDS,GB52HRSC05222442224967,110.36,9022654985909,,7,7,2021
Ashley Thompson,GB23UFHN68453402443248,116.05,3226707967485,,24,10,2021
Carol Campbell,GB08DONT12734283316634,117.93,0415293664455,,20,9,2022
Keith Nelson,GB26WKWK91091857860521,668.87,6923950506122,,21,5,2021
Suzanne King,GB75IJHA29420814861784,618.1,1079615602779,,28,3,2024
Christopher Hebert,GB32NYLX75379309249380,97.56,1734945231302,,25,11,2020
Rebecca Frazier,GB72FJHN55971482794038,217.28,7718753008824,,13,1,2021
Joshua Grant,GB92SGPS53557301544645,313.73,7048078846130,,14,6,2024
John Phillips,GB07GJLL01614922552250,907.47,3024256917643,,8,8,2020
Monica Smith,GB02OVQU00215653187921,922.48,3762776479974,Wide should quickly white language Mr effect.,28,5,2024
Mr. Alexis Stafford,GB13LJUF54870016531956,504.69,1055239854831,,12,1,2023
Elizabeth Jensen,GB16JBCE34778025728128,832.91,9331237017921,,14,9,2023
Yvette Davis,GB37DXTZ27384346351424,97.22,6893799534214,,17,7,2024
Angela Wood,GB95WOKQ13435811657243,165.32,7447963944799,Law necessary now. Year focus figure despite.,14,6,2023
Kevin Cruz,GB68IBXN50723567267468,429.39,0924572087040,,10,12,2020
Mrs. Katherine Ray,GB36HYHU75956595476177,475.9,3218764333297,,23,12,2021
Maria Anderson,GB02DNSK98594819680413,748.11,8208639758084,,8,2,2024
William Kelly,GB68UZNF78445542460661,60.07,7345582516550,,7,11,2020
Miss Lauren Martinez MD,GB60OZVS63675941382366,330.65,8361574947323,,21,5,2021
Daniel Allen,GB07BWBM00470110660278,297.15,9000337094711,,21,2,2024
Benjamin Cummings,GB29FJQV02048950133122,482.5573485295116,7947793379094,,14,2,2022
Richard Johnson,GB22JDEG56451636139909,714.08,3115795124477,,3,5,2020
Heidi Briggs,GB14OAMT91478439023469,688.29,Write forget pressure collection,,8,3,2020
Andrea Schmidt,GB36SXZD65733792041705,681.67,4600557626027,For interest suffer measure develop wife among.,25,8,2024
Donna Brooks,GB46WKEQ15223273003039,44.69,0698351245708,,16,10,2023
Timothy Medina,GB09SOKG70095346504047,438.59,0204858585034,,17,6,2022
Jeffrey Johnson,GB55AXXS86293291475194,265.2,6381352917296,Degree themselves avoid receive.,13,3,2024
Emily West,GB48GAWG72457533515687,402.58,1174854477659,Payment 1174854477659 for services,19,8,2022
Brandy Casey,GB37FPPL87270875341513,922.66,5904439842529,,4,10,2023
Thomas Grimes,GB59BMRC17721232433595,681.13,1079229247748,,23,4,2022
David Blankenship,GB18EWBD48592220309574,932.97,8807542553078,,15,6,2020
Jeffery Rivas,GB18JKKZ90503612457975,763.75,0106215805208,,20,9,2023
Hunter Miller,GB86EPSI04238430906271,855.91,1387172956083,,18,8,2022
Jordan Green,GB81RUKF26197073566549,709.86,5253895252886,,19,12,2020
Ashley Smith,GB52BUKM03447239846842,370.74,2470143964459,During care road half project much suggest.,2,6,2022
Barry May,GB89YYSU55628808365629,421.47,2662090472723,Give draw perhaps side budget law member.,23,12,2022
Laura Young,GB93DBGT96876128823915,326.6,1946894649811,Service payment 1946894649811,1,12,2022
Bryce Howard,GB91AZMS78265236410569,186.69,6957536703551,,8,12,2021
Valerie Walker,GB03JDOF77436443754097,577.5,give time,,6,6,2023
Jennifer Williams,GB62DUFJ07099910508663,772.24,4680620325019,,28,11,2022
Daniel Snow,GB57HQTP02390439543393,480.74,2183832556315,,11,6,2021
Michael Johnson,GB31CNMQ47287829721060,703.64,14479717,,17,1,2021
Christopher Price,GB82NBAG63054629471624,744.44,Project hard data watch,,20,12,2024
Ryan Moore,GB70SWXQ32425982625050,747.78,7533431146069,,7,7,2022
Allison Burns,GB18OVMG00219991904436,614.0,1270145122496,,28,1,2022
Angel Guerrero,GB37IIFP91276496737923,1106.423742899737,9783487129266,,23,9,2024
Phillip Fletcher,GB87OQQH25185670933057,16.25,47868007,Regular payment,16,11,2023
Collin Ward,GB59ELWK51191293457104,492.69,75829186,Regular payment,7,1,2024
Antonio Conner,GB12ORKL51669300823601,965.35,7425962715176,,22,8,2024
