name,IBAN,amount,reference,description,day,month,year
Peter Ramirez,GB37ZAFG00981111372080,716.82,0442690591039,,6,3,2022
Kimberly Keith,GB41VIKM93899838001045,104.11,9664061946380,,16,10,2024
Jamie Barton,GB87WPVF76592994523296,910.52,6802956429362,,15,10,2021
Casey Johnson,GB63XJKV86650393947312,595.55,2694222664003,,24,9,2023
Lisa Mccoy,GB58XHFS27772993000324,853.6,5335068408013,Part brother in consider.,22,8,2020
Elizabeth Baker,GB22HAYE74985703458114,620.21,3439495412284,Payment 3439495412284 for services,19,10,2024
Jessica Medina,GB63TOCB07707068704780,919.7805096285732,0086120472392,,10,8,2021
David Moore,GB19DQRL94647662557938,302.98,GB19DQRL94647662557938,,24,12,2023
Keith Martinez,GB23AVEG46442488992013,882.69,0196813603511,,6,6,2022
Elijah Diaz,GB18ZINB10734756706409,569.12,7547377614506,,5,3,2022
Kayla Lewis,GB18THGT76620813144599,747.77,7901070513632,Data at enter behind work large go.,21,8,2023
Anna Smith,GB20SMUK09597861355283,244.27,9595221298394,,26,5,2023
Beverly Huff,GB44JJLI30605818765424,845.49,1128523995302,,17,3,2023
Randall Vargas,GB21QJOV04262023945737,359.76,8382035170241,Situation all argue.,7,8,2021
Mrs. Bonnie Miller,GB84FBWS21768265124629,918.62,2362198874954,,1,6,2020
Sherry Kaufman,GB21FUCX34134393294205,739.19,2112264641979,,24,9,2024
Sean Baker,GB56HIED08473240537949,767.27,8132239387668,,17,6,2021
Rebecca Montoya,GB74RJWZ82377875865658,719.84,9086919695187,,7,8,2023
Roy Scott,GB95RYBZ87807160382742,633.39,8132404854544,,25,2,2022
Susan Castillo,GB49GHRM31807650063977,561.35,129105816238,Payment 0129105816238 for services,16,5,2020
Samantha Jackson,GB85OTHD21318963528901,998.98,5461621327818,,14,8,2024
Phillip Lyons,GB68SIIX01852092800428,461.73,4582646885723,,13,3,2021
Elizabeth White,GB74JWQS73372349090391,388.18,1598191960818,,13,1,2023
Joanna Huang,GB63UELF73189468116542,401.23,6590313797895,,1,4,2020
Michelle Mathews DDS,GB11LNTC93132840333319,165.81,7291771555704,,19,7,2021
Steven Carr,GB94KJJQ09418491900862,510.96,4522975183114,,10,11,2020
Samantha Johnson,GB03NCVD67268812487721,270.23,8173177082116,,8,6,2024
Patricia Myers,GB30DDDP45304453347963,139.23,74975860,Regular payment,19,11,2020
Leslie Li,GB95GAZI39462494500301,299.37,2503394437257,,18,12,2021
Justin Gay,GB44FEBD14892881645904,896.78,0448085060906,,3,8,2021
Kristin Juarez,GB97VRMR96729876735510,135.57,7094912226743,,28,1,2023
Michael Brewer,GB15DSRC67957598086605,573.66,7524513558337,,19,6,2024
Beth Frank,GB92QMHX35771402018763,280.52,Admit spring,,20,9,2023
Angel Martin,GB20RVJU01120654697402,181.27,2978558010926,,9,9,2021
Robert Mitchell,GB54PZES85168303472691,226.6,9620199623920,,22,4,2020
Patricia Ortiz,GB23WIGK13831773607819,476.02,8539747938878,,8,11,2024
Susan Reese MD,GB10NOVV03883117571697,57.38,0839547918741,,25,8,2023
Elizabeth Kim,GB39CZSV67250035319054,899.1250465456801,534944597871,Eat wear simply.,20,5,2022
Travis Mccullough,GB57IWDN54583329844600,148.67,9406698,Century dog compare use national.,18,4,2020
Christina Jordan,GB61ZQIC61151470388346,787.68,5632201923854,,12,9,2024
Eric Page,GB05UGWN08556117920972,176.82,1647895237051,,9,3,2023
Jessica Chen,GB97MSUO64063243750983,757.16,2680172076577,,9,4,2024
John Martin,GB20WGIJ34458201676572,962.76,7915638635896,Payment 7915638635896 for services,19,1,2023
Mary Escobar MD,GB04EYLT84519093063098,413.0,210621410281,Subscription 0210621410281,15,11,2024
Karen Calderon,GB61COXE90608880931178,64.28,9887021197398,,19,12,2021
Stacy Lewis,GB07DDRK60649495700626,915.5,4820514043661,,12,5,2024
Jeffrey Peters,GB49AHDQ45227761096420,932.83,9369600215797,,26,10,2022
Robert Perkins,GB56NNOC18283621452729,167.27,7547316134256,,4,3,2020
Courtney Stewart,GB54TWQY54047806886607,910.74,5643424192194,,8,10,2020
Miguel Rodriguez,GB59PBHH85729670328296,925.41,9562740002085,,14,9,2022
Donald Reynolds,GB14FZJK34054455556893,177.92,9730082412736,,21,2,2022
Denise Best,GB16QOLF32684583545978,88.08,40656120,,8,10,2022
Marcus Jackson,GB70XYEJ63453634209157,762.67,4175511156068,,13,8,2023
Zachary Everett,GB15FRHV22520486448218,518.24,1927551796048,,26,4,2020
Ashley Norman,GB86KESL55612386430758,853.5,1840869977278,,1,9,2023
Christopher Bruce,GB86CICW88503867549959,761.57,2921346268641,,15,6,2020
Jonathan Smith,GB13SMVB99361173938293,426.43,2225711317775,According voice nearly early realize very.,24,12,2024
Melissa Lloyd,GB09FNYN77062743999172,498.43,Cold learn up turn,,6,6,2021
James Warren,GB32SMQV60797157672559,904.54,8433076404892,,16,3,2024
Jamie Elliott,GB32GALI73847596436065,810.33,6246747378161,,4,7,2022
Jill Frye,GB55BEDT36065231183157,980.81,5321725083037,Payment 5321725083037 for services,27,3,2023
Michelle Bradshaw,GB36WXSD20573186336626,633.65,5112791891486,,6,9,2022
Kenneth Richardson,GB09KNGS43165845655990,969.3,8842790146818,,12,3,2020
Laura Farmer,GB45ISLK71286003430459,561.18,0112590140230,,6,12,2021
Daniel Pugh,GB46CVMR73914273853166,865.66,7857619856176,,18,3,2022
Mark Rodriguez,GB12CCVO68223589031911,203.08,1506751674372,,27,2,2021
Mitchell Perez,GB68ZVWX00832631896686,900.73,3888438685030,,11,5,2024
Judy Perez,GB72IICK65616100491214,740.48,4790425069336,,6,4,2021
Denise Roy,GB62VJBB29040732054059,144.51,8472391771036,,23,11,2022
Julia Bonilla,GB94YWFL82672856318335,618.57,1257398651522,,17,11,2021
Lawrence Barnes,GB13DTQX32821847946803,982.98,7435602575459,,7,8,2024
Ashley Benson,GB89XSYS02237995037753,705.8,Toward learn effect,,17,11,2024
Robert Pugh,GB07UWEK55786329199315,177.89,5389148141673,,3,11,2024
Michael Dixon,GB27VYVP93669398147354,903.54,3883220061115,,25,7,2022
Joshua Ray,GB42TQGQ51371981875720,344.55,5934661452104,,19,10,2023
Kristine Mathis,GB19STRF61135109065240,91.3,3753909945916,,1,2,2024
Jeffrey Barnett,GB78IIXH64973958251397,675.18,4019338310725,,13,5,2024
John Church,GB68WANX48833537152924,104.83,goal power road,,16,1,2023
Amy Moore,GB70PCCX24273156815900,306.35,3075231028410,,27,5,2023
Justin Williams Jr.,GB91SOXR65880298136053,619.66,2168762240558,,4,5,2022
Brittany Weeks,GB92UJNE36332079641169,345.38,2071037818966,,18,4,2021
Alexandra Wise,GB18KUOQ84491090735883,741.09,3050888415516,,7,1,2023
Jennifer Collins,GB93PKRL41828825079946,264.59,1988855523921,1988855523921,16,9,2023
Kirk Carey,GB94GTZG51052644230604,168.74,2915652243829,,16,5,2020
Whitney Hicks,GB02YMQP90107710643051,534.98,00735346,,21,6,2024
Parker Hamilton,GB61HGEA02575127296646,173.61,7935741304311,,15,8,2021
Joshua Grant,GB84DCSR51554198499620,885.05,1494571244502,,21,10,2020
Tamara Olson,GB31IVVI92216838339942,78.07,6728720919818,Payment 6728720919818 for services,24,12,2022
Erica Young,GB64ZLLI98893943025083,769.58,4672244030905,,12,8,2020
Michael Smith,GB90UPXX19704925485676,74.22,1050607590618,,8,4,2021
Jordan Ford,GB90IDYN83678194670700,42.54,5170968836319,,26,11,2023
Fernando Ray,GB44RKSS37271156824483,426.74,7419068757253,,13,10,2020
Jason Brock,GB37FOJE47389024466484,102.22,5745797059453,,24,1,2024
Mr. Travis Weaver,GB53LTRB40418112149042,240.45,2420992395409,,22,6,2021
Kimberly Lynch,GB72CWAJ69941305721342,590.74,1500955778089,,24,5,2023
Dr. Christopher Johnson,GB53JKAR38084183536967,964.51,1186590250649,,27,3,2024
Victoria Gregory,GB37DROU87305094428572,978.87,0960737120436,,10,9,2020
Kim Smith,GB81TMOR04366194450066,883.04,3401211488101,,19,2,2024
Kevin Evans,GB76YEPR19839646590282,229.38,9564215791272,Foot hear point economy without level peace.,23,9,2020
Aaron Walters,GB72SEJU55067516758449,905.62,9991525601708,,8,3,2022
Hannah Gonzales,GB16LLOI87848151707422,73.27,6773565116564,,17,12,2020
Sherry Mills,GB55CZLM25263726074534,443.81,0015337446186,,19,9,2024
Sarah Lambert,GB64WHHS52232160685301,983.24,1834695479655,,16,3,2024
Regina Cook,GB54GIFJ51470621566083,32.98,8026855171568,,23,4,2020
Oscar Anderson,GB61WLCA13606448499038,463.14,4315047049391,,27,11,2021
Diana Stevens,GB13UYAP59243347269750,497.23,9026854400156,,21,8,2020
Jennifer Carter,GB88LTIZ51223893482764,72.0,7386700432000,,24,8,2024
Lisa Bryant,GB34VEMY74155375793883,135.23,7985957785480,,21,10,2020
Ryan Lopez,GB04SISI63878746665459,801.06,8442026630595,Another hour one simple. Various central simple.,10,11,2024
Jason Barber Jr.,GB87HRVZ61320595228480,103.78,2729947164481,,9,10,2021
Tracy Moore,GB58JRJI04615591664100,945.84,7139226411000,,9,12,2024
Mark Osborn,GB07SNGP86067708727509,107.83,8816445851259,,20,1,2022
Kimberly Porter,GB79AHOS96432926359701,887.32,8739442292477,,6,3,2022
David Payne,GB33UNRE15673468369156,134.77,9317037923532,,4,1,2020
Frank Simpson,GB37JFAH96345271334542,671.23,3443877023111,,17,1,2024
Christina Jackson,GB13DVAQ10959950392886,702.13,2348483942706,While individual see reach someone.,3,1,2020
Jim Curtis,GB66JNCM14541346609242,265.92,8785671260800,,16,9,2021
Charles Davis,GB76JGQT30889777511427,143.52,0619225995468,,20,7,2024
Douglas Ferguson,GB35JQQS92056160513439,89.58,1600601474386,,19,5,2021
Benjamin Martinez,GB81VEHH41339410332603,702.01,3676160818013,,23,4,2020
Nicholas Martin,GB10RUNM61182883952336,635.41,2780378401194,,10,6,2021
Austin Hensley Jr.,GB98SDYO70181136221832,236.0,7931765588683,,8,11,2024
Michael Silva,GB59BGHC23722539573857,717.08,2796803311228,,28,12,2022
John Miles,GB98CEAV81032616197639,330.55,7572041023148,,19,1,2024
Chad Wiley,GB68HSFC77450749098570,32.26,0929323427816,,17,2,2021
Matthew Stephenson,GB66RITQ71107546875564,387.94,Subscription 3516941871045,,28,11,2021
Jessica Ross,GB35TSXE73123285496496,82.73,7787675012615,,15,7,2024
Jamie Franklin,GB53GBRL32319696701756,360.6303565919717,9300108123979,,16,12,2024
Samantha Hernandez,GB51KRND66485287798731,152.13,8133547550744,,10,7,2024
Tammy Sanchez,GB16VYQD42354312462258,912.8,4000794953342,,15,8,2023
Nicole Kirk DDS,GB34PSYK90208102835284,399.3,8721662956031,,20,1,2020
Bonnie Moreno,GB12PINQ87226285802334,564.68,Old tree,,10,4,2022
Christian Bennett,GB56WGIW61039419313645,800.35,5870875739719,,6,10,2021
Nancy Garcia,GB91KCNH12181044578947,625.88,5198332275717,,16,12,2021
Thomas Sims,GB12RPVG98775854470103,864.1,Capital song,,10,5,2024
Teresa Huber,GB92VARA96054254065177,927.25,4038962301473,Play else entire statement.,28,10,2024
Courtney Neal,GB72EHXC33254263369856,299.96,2759169906729,Guy protect score floor such suffer gas.,15,5,2022
Bradley Chase,GB18IATB15191482790830,1047.2146859142683,8977025751717,,27,1,2023
Lori Hull,GB29JWVP31612404480914,365.35,0552432294668,,2,7,2024
Angela Davis,GB49IGHC46020007691021,345.82,6598914243032,,6,11,2024
Kimberly Peterson,GB61XHYS91697468086434,305.15,5287365112158,,20,12,2020
Lisa Ayers,GB22EEMK22135781942048,666.04,6020144541454,,6,1,2022
Sydney Steele,GB04RFTJ78025612287535,744.11,6815809238585,,20,4,2020
Madeline Burns,GB13CSOZ94439817752235,924.42,3520988635249,,14,4,2022
Rebecca Tate,GB59OOSQ69103384485451,261.62,2619073501284,,16,10,2024
Melanie Wright,GB62DRDG86693249893436,664.89,9858611191096,,3,12,2022
Jeffrey Hart,GB96GEHD81998137840987,495.71,6754499968849,,18,12,2024
Courtney Turner,GB26MDKN43034734197423,318.53,1797461361854,,19,4,2022
Mrs. Jennifer Clark,GB44ZJPM14539118207717,297.06876125524246,2406897036791,,14,1,2020
Terry Matthews,GB03TMAK38835564832764,598.3106632920527,3726457233064,,25,1,2022
Natalie Parrish,GB62PRRP08326509686009,770.16,1104157860346,,24,11,2022
Cathy Neal,GB58HUYO85360856365898,264.93,6819845718148,,11,3,2021
Christine Blake,GB73ZTKY50090469749967,834.51,8163516212717,,16,4,2021
Raymond Lane,GB23WHYY03229645191840,590.5,0417144485264,,8,4,2023
Cathy Cooper,GB44PJRO42168328222588,327.95,7252963869573,,27,7,2020
Anne Lewis,GB79PTEX33625782872081,637.03,2851796682677,,28,3,2020
Dawn Hanson,GB18VUUZ95014193292867,889.97,4635661205431,,26,6,2024
Bradley Smith,GB64UYPQ89143087157459,720.19,9823382917763,Payment 9823382917763 for services,1,3,2022
Kristopher Romero,GB56SXDP26556528460398,989.61,7463344114636,Water say option animal loss baby usually.,9,8,2022
Kristen Porter,GB79NQQG10899701866284,720.52,4511208181201,,23,10,2021
Brandon Nguyen,GB05IXJZ52629132306452,503.32,2861357087841,,12,8,2023
Kristen Ware,GB61WOUI43765507527823,841.87,164255072240,Subscription 0164255072240,5,9,2024
Angela Bennett,GB64EZDE98812243518279,845.62,9958089994622,,4,2,2020
David Howard,GB98KFRV69256544216739,604.9,6351977830553,,27,1,2021
John Stewart,GB36OPJG20336792140479,915.33,7395041674291,,10,2,2020
Jill Smith,GB96UIBJ59625635696827,135.53320138065158,0635999673098,,27,8,2020
John Schneider,GB39GGHH66597425537443,251.43,6126703058309,,5,8,2024
Christine Wood,GB40YLGX68565280326674,800.82,0336451426961,,28,11,2023
Keith Green,GB88VUKX58173490307627,921.25,2977779521846,,18,2,2021
Elizabeth Boyle,GB86WCWM90249237853132,418.88,8321302035708,,17,11,2024
Eddie Sanchez,GB68MXSJ45276333445616,706.11,2747607180183,,18,1,2020
Kayla Pacheco,GB43CPGT78136785048494,120.04,7990938631366,,16,1,2024
Justin Austin,GB27RBSI04681442279689,394.12,0924176063297,,19,1,2022
Timothy Brooks,GB35FBCH80972497618785,810.44,9746519076938,,23,9,2024
Bruce Davenport,GB95HDHH29947957611737,302.94,1267597032596,,22,9,2023
Susan Brennan,GB44EQYZ09630732685859,151.58,93987141,Payment 93987141 for services,5,11,2021
Christopher Jacobs,GB15CAME38478509432215,901.27,23403888,,23,2,2022
Katherine Fry,GB63OZTS59014291334681,795.61,3668681951294,,7,6,2023
Nicole Hill,GB80NKOT83872386569950,706.87,9522332899226,,10,12,2023
Jacqueline Williams,GB94IMZI13790613933986,679.9433121691465,0090704812726,,28,1,2024
Brenda Allen,GB22QHWU23986066234198,600.97,3613828635551,,14,3,2023
Robert Dixon,GB14NRHQ97869554278272,917.66,0884334868815,,28,6,2024
Alicia Nelson,GB65DZTF18068934546552,550.73,6811259,Payment without reference,8,7,2022
Christopher Bell,GB90VMOG68152271236125,428.54,9237723471133,,1,11,2022
Andre White,GB36LVBF29571544030523,685.13,7557078498404,Table level hair future improve enough herself.,9,5,2022
Travis Perez,GB83JMXP58737507805522,766.26,4914185495550,,14,10,2024
Jason Gray,GB35KLCF69620258385765,729.35,0088046930260,,24,12,2021
Heather Lane,GB36LICY51719677669818,865.88,6047040709542,,10,8,2024
Denise Obrien,GB08TZQQ72723589056125,1027.293437999582,2159632817260,,14,8,2023
Karen Garcia,GB29AVNB27352009906026,612.66,1335415025225,,17,3,2023
Benjamin Flynn,GB14FGKQ92378151308541,217.48,9599981365075,,25,6,2022
Bradley Harris,GB21RBYV07482285426943,730.79,9209278607084,,24,1,2020
Rita Moody,GB45LWSA14831234100476,947.89,72036372,Payment without reference,17,10,2022
Ross Robinson,GB20ODAC71103696036691,347.68,1784199093331,,24,7,2024
Ricardo Blevins,GB97SRHV79249413575184,558.41,9733447727940,Payment 9733447727940 for services,4,1,2021
Danielle Robertson,GB64NRMC90556348031973,936.0317565759012,7538979272003,,4,4,2024
Howard Alvarez,GB28WGMI60862088019974,971.28,2185314594549,,11,9,2021
Michelle Taylor,GB53JFAU33750148193279,971.17,1626708649670,,5,12,2021
Amy Gutierrez,GB55XJMG37468881711080,701.26,8309107934594,,15,7,2023
Robert Gordon,GB89YFFN69304004375883,162.23,7147481770190,,17,12,2021
Phillip Anderson,GB49UHOL89110737285828,429.83,3117634582677,Payment 3117634582677 for services,14,2,2022
Mary Gibbs,GB09HCIY59198041513087,267.23,4383535277090,,13,7,2020
David Harris,GB51RHOO07619651587114,735.65,2338358666530,,26,1,2020
Megan Scott,GB10ZWUP48117023290107,530.99,4094542858034,,8,11,2020
Robert Davis,GB51JTWK13707954948517,932.84,6362771651497,Payment 6362771651497 for services,22,9,2023
Christopher Austin,GB72GKMC38462565471534,349.58,6131213677612,,15,7,2021
Joel Newton,GB08NKVS68711006290238,412.98,8419848798277,Show when think trouble enough.,4,5,2022
Patricia Bennett,GB80WHPU30495058769048,59.81,8645500343824,Recent in however method word.,25,9,2021
Brian Douglas,GB26HYIJ15311531584531,642.27,9891295292659,,20,5,2022
Christopher Orr,GB89EBLA82793542864970,488.72,7669358004660,Stay develop end fear.,25,5,2023
Sarah Matthews,GB49VXNB15176065391338,106.96,7316289600934,,6,3,2020
Randall Duran,GB47YWEV38698592184179,813.98,9475038716093,,17,4,2021
Jessica Ingram,GB83HGMR88933993225220,353.58,9848018636627,Subscription 9848018636627,26,5,2024
Edwin Hall,GB69PLLY09564496876207,566.05,8687229051239,,16,7,2023
Steven Collins,GB81LXZM70329326928454,614.7,5663820152059,,13,7,2020
Danielle Buckley,GB50OVOC93317988748510,743.8,1562046714000,,10,12,2020
Alexandra Young,GB66EZNU53477098062328,627.43,3403449059207,,5,1,2022
Joseph Ross,GB85IREK18316904787320,369.67,5938763044687,Newspaper write enter suggest world.,3,5,2024
Alexis Cox,GB82MCCR24867593870556,389.72,1088448058417,,20,1,2021
Angela Rodriguez,GB77CDXV12612403654671,14.85,6217403474466,,22,10,2022
Clinton Garcia,GB65TDDP29722451865725,638.06,6778640915308,,19,1,2020
Dawn Bowers,GB87XPYW52095554058481,64.02,9636572650056,,24,6,2021
Melissa Hunter,GB83FHFD06636225021797,804.36,0788878823982,,2,12,2021
Bruce Garcia,GB95FCLT17477421859517,976.86,5564023454905,,23,6,2023
Dennis Sanders,GB70YZPJ62400390458671,994.37,8661545028106,Test speech message set.,6,3,2020
Jordan Parks,GB90QFTB67007266992478,316.63,7254572110336,,22,12,2023
Taylor Hale,GB32IJMX41918025070952,762.44,monthly,,24,3,2022
Angela Ortiz,GB21MOKP07228369801820,124.73,9767869310756,,3,3,2022
Kelsey Myers,GB97LIMN88149207314492,65.83,1190112550209,,4,1,2024
Sara Wright,GB84RRRM14891752154864,233.51,7299635104778,,6,4,2023
Bryan West,GB88OTVO49791829673582,253.55,2110673175504,,8,5,2023
Michael Roberts,GB13LFKH90462362810648,441.85,5218820508551,,28,11,2022
Veronica Nicholson,GB18AEZR28072690032570,976.37,2047820430561,,28,2,2020
Donald Martinez,GB68PABT75149233285676,857.81,1545102601575,,21,11,2022
Dana Wells,GB78ZBJV16412252690014,233.16,3072232161931,,9,12,2020
Lindsay Kennedy,GB44JSGU59067825528459,715.34,6441418935227,,21,11,2023
Christian Webb,GB67YKJQ84633763479962,86.86,7352861792352,,18,7,2020
Kelly Parks,GB34JSKM24629895799888,263.73,2169607318166,Payment 2169607318166 for services,21,11,2023
Jose Mendoza,GB18JEEO49819143470126,206.22,9449336052733,,13,8,2021
Joseph Coleman,GB40OZIT74742174753276,553.81,0658786370659,,12,7,2021
Karen Stone,GB23MJOV22781546473431,33.37,5715318673468,,18,5,2023
James Gomez,GB41EVDT59787509263418,629.08,9445787644909,,13,12,2021
Robert Wilson,GB97ARPC26107799581340,796.87,0694328089979,,25,3,2023
Diana Mcdonald,GB38KMRE57401442690560,881.37,7477770057573,Kid daughter coach pick they cost then.,7,2,2024
Elizabeth Glass,GB87KLTU11903982607940,884.7,4567958971579,,28,7,2023
Cody Jensen,GB49CQTY23606066328598,600.82,35270904,,12,7,2023
Vanessa Taylor,GB74ORKU14673624682181,371.65,4761402636865,,27,3,2023
Mario Underwood,GB50VRKT75620587742337,135.7,1598592182437,,10,10,2020
Johnathan Fisher,GB31LXEX70448058167836,51.73,8326913859552,,28,1,2020
Katherine Morris,GB30ZHMD89287365437722,12.91,9881731054682,,16,1,2024
Renee Nelson,GB50MNJG86195343540325,875.51,8034458272889,,28,11,2020
Andrea Davis,GB61FTRW58452359427685,917.9,177094917573,Loss none father. Usually onto economy happy.,3,11,2021
Cory Davis,GB59NMOT03442167712344,905.05,7526295802578,,9,6,2021
Victoria French,GB11JMHI27429713913484,373.63,0257993712933,,18,8,2020
Lisa Wilkins,GB78EMDS01863405215029,787.27,3687097097921,,8,9,2021
Paul Salas,GB81WGLA51350831516756,656.09,3369571773322,,4,5,2022
Kelly Carson,GB71BOEM91419843063775,54.69,0019623352519,,9,11,2023
Rhonda Morales,GB20MZOT75264749333980,124.62,8713198819119,,2,10,2021
Stacey Torres,GB70BJGJ26668498328914,697.13,6995695728817,City person team current.,22,12,2021
Michael Robbins,GB24SBBS45914937641559,117.65,5325857027211,,4,11,2024
David Mejia,GB50FOQR06262166379779,564.09,5469673366656,,21,6,2023
Jennifer Hunter,GB70GZVF39446193190899,669.82,7540120612712,,16,5,2022
Bradley Barron,GB64CHRW59057132251032,31.8,8816050734183,,16,1,2022
Tracey Fisher,GB16MMUX90295507779056,441.75,6370373493278,,7,8,2021
Sheila Wall,GB88XPXZ95580693878224,98.66,1053648200010,,10,4,2023
Linda Sawyer,GB10LIPW63599244236326,763.3,6607877322118,,4,11,2020
Lori Gamble,GB59VFWI42107942894597,1063.7909287884709,4733646249088,,27,5,2023
Rita Chavez,GB73MIZU95713145810795,288.32,9936093994937,Payment 9936093994937 for services,17,9,2022
